author,word1,word2,source
12,steel,stalin,AC
302,undercurrent,nuance,AC
133,shifter,mover,AC
306,destruction,disaster,AC
254,safe,house,AC
103,thriving,success,AC
312,bug,eavesdrop,AC
235,dr who,tom baker,AC
39,daisy,onslow,AC
111,insurance,expense,AC
39,misty,for,AC
12,green,fairway,AC
309,occupation,profession,AC
235,rain,drops,AC
309,olympic,medal,AC
172,signs,omen,AC
248,r,aren't,AC
12,mania,transylvania,AC
12,action,committee,AC
39,computer,abacus,AC
248,firing,pottery,AC
235,poison dart frog,dart board,AC
118,slender,tone,AC
273,guam,matilda by roald dahl,AC
133,assurance,blessed,AC
262,often,soon,AC
39,propelling pencil,wmd,AC
202,amigos,musketeers,AC
126,frankenstein,igor,AC
235,piano,keyboard instrument,AC
118,county,donegal,AC
235,watch,busybodies,AC
235,comic,funny,AC
302,cleaning,drudgery,AC
133,master,jedi,AC
42,favour,flavor,AC
248,pipe,pipe-weed,AC
242,old,dust,AC
235,boxing,punch,AC
43,rugby,basset hound,AC
12,comedy,tonight,AC
133,fiber,art,AC
133,shoot,hoop,AC
235,bird,feathered animal,AC
272,notes,do,AC
235,paperwork,organization,AC
138,scales,justice,AC
164,pear,peach,AC
248,distortion,clipping,AC
39,gourd,ipu,AC
262,seed,plant,AC
235,loan,savings,AC
133,reenactment,repatriate,AC
133,purley,gate,AC
306,clostridium difficile,bacteria,AC
12,21,blackjack,AC
248,teeter-totter,seesaw,AC
217,book,stamps,AC
39,broth,beef,AC
173,salute,finger,AC
39,moment,in time,AC
133,william wallace,wallis simpson,AC
262,malleable metal,shiny,AC
262,standard deviation,math,AC
235,dry,drywall,AC
12,chocolate,caffeine,AC
262,a television show from the 90s,full house,AC
39,big apple,worm,AC
12,rounders,cricket,AC
43,flakes,dandruff,AC
118,to make soap,untruth,AC
161,euchre,oquirrh,AC
302,competition,match,AC
133,litigators,aligators,AC
235,hired gun,hit man,AC
235,head & shoulders,fingers & toes,AC
12,love,boat,AC
200,numbers,david krumholtz,AC
235,ranch,ranch dressing which is white,AC
235,tasks,projects,AC
39,industrial light & magic,letterman,AC
8,bermuda,magnetics,AC
241,double time,overtime,AC
262,wig wam bam,noises,AC
254,day,night,AC
317,typhus,mary,AC
118,smile,teeth,AC
309,gun,heater,AC
115,case,grammatical,AC
302,stretchy clothing,aerobics,AC
12,salt,sodium,AC
12,verb,remedial english,AC
179,surfing,baywatch,AC
273,penny the horse,patriot,AC
71,annul,revoke,AC
42,hide,seek,AC
248,irises,pupils,AC
118,moped,funky,AC
235,september,a month,AC
64,glyphicons,griffindor,AC
133,yummy,scrummy,AC
12,napster,blocked,AC
241,methodology,science,AC
164,skitter,colt,AC
309,appendix,unnecessary,AC
118,man,boy,AC
172,cook,captain,AC
12,spanish,inquisition,AC
181,godspeed,i was going to say big-nosed animated scary robo female but too late,AC
112,interstellar,star wars,AC
133,answer,correct,AC
312,sorrow,melancholy,AC
12,show and tell,boom,AC
273,tinkerbelle,little bells ringing,AC
241,peek-a-boo,toddler,AC
39,beliefs,dogma,AC
200,copy,cat,AC
39,limiting,shackles,AC
12,arizona,grand canyon,AC
133,escaping the war,john o'groats,AC
235,thank goodness,peace at last,AC
302,loaded,drunk,AC
71,boot camp,shoes,AC
12,bowie,china girl,AC
309,extraterrestrial,roswell,AC
262,bus,coach,AC
312,leaf,nissan,AC
110,stove,pipe,AC
262,eye,mouth,AC
315,oblivion,styx,AC
309,famine,starvation,AC
315,cigar,land,AC
312,team,america,AC
112,music,piano,AC
39,small talk,zone out,AC
133,spain,food,AC
133,agenda,21,AC
12,abilene,dodge,AC
235,error,error message,AC
12,getting on a plane,leaving on a jet plane,AC
12,bones,dr,AC
235,parties,social gatherings,AC
95,crash,smash,AC
97,conservative,cautious,AC
161,black licorice,purple spice drop,AC
12,strip,mining,AC
258,paypal,e-commerce,AC
262,writer,poet,AC
309,cap,bottle,AC
161,gingerbread house,gingerbread man,AC
262,development,developmental delay,AC
39,roswell,balloon,AC
39,potatoes,freedom,AC
235,blues,clues,AC
12,schultzy,sergeant,AC
243,flood,storm,AC
138,an old fairy tale,story,AC
235,music class,choir practice,AC
315,incubus,nun,AC
111,wind,gust,AC
179,mechanical,machine,AC
248,maddness,sober,AC
309,destination,heaven,AC
312,deduction,adduction,AC
248,conquered,victory,AC
39,bent,crooked,AC
188,ah,coca-cola,AC
12,paid to write,author,AC
262,bacteria,dirty,AC
235,death,death and decay,AC
12,actress,mask,AC
248,cakes,icing,AC
42,recognition,self,AC
12,cosmic,universal,AC
309,aid,wth just happened,AC
273,thrill,rollercoaster,AC
258,my life,billy joel,AC
12,cat,burglar,AC
315,migration,viceroy,AC
254,dessert,course,AC
43,green plastic grass,astroturf,AC
12,warning,ominous,AC
235,bling,shiny stuff,AC
103,wallis simpson,homer simpson,AC
133,mars,veronica,AC
133,night,rider,AC
312,clouds,cirrus,AC
235,fool,dunce cap,AC
133,brush,tooth,AC
254,stamps,post,AC
235,scary,threatening,AC
110,force,skywalker,AC
12,roller,shrike,AC
12,ouch,band-aid,AC
111,artois,france,AC
172,thrush,itch,AC
39,corn,mash,AC
12,hpc,thc,AC
235,snow cake,a movie,AC
309,dairy,queen,AC
191,immanuel can,canned menudo,AC
235,cyanoacrylate,sticky,AC
39,grunge,seattle,AC
312,pickers,cherry,AC
12,busting,arrested,AC
12,ball,bat,AC
133,scourge,society,AC
248,divorce,rate,AC
312,aluminium foil,baking,AC
43,revolving door,despot,AC
254,metric,band,AC
12,struggle,autism,AC
254,taste,sense,AC
309,katana,sword,AC
97,sam,spam,AC
315,broom,winter,AC
235,train,chewy chewy tootsie rolls,AC
262,statistics,math,AC
262,woof,bark,AC
12,methicillin resistant staphylococcus aureus,bacteria,AC
179,star,sun,AC
39,sound,racket,AC
262,biology class,science,AC
22,sleep,no,AC
39,captain picard,janeway,AC
111,piece of junk ford,blasphemy,AC
133,position,first,AC
142,assist,help,AC
118,tin,foil,AC
12,cube,sugar,AC
133,doctor,spock,AC
12,s,titanic,AC
39,front-end,bumper,AC
302,mickey,13,AC
235,separate,divorce,AC
133,milk,shake,AC
39,marooned,survival,AC
118,bank,greed,AC
262,speedway,fast,AC
133,daddy,cool,AC
12,usury,predatory,AC
12,beatles,sensation,AC
235,ohio,high in the middle and round at both ends,AC
235,kiss,purr,AC
279,dracula,count,AC
39,three bowls,bed and breakfast,AC
113,person,human,AC
262,faith,religion,AC
235,pawn,tool,AC
12,capsule,mercury,AC
164,barrel,whiskey,AC
39,bounce,ounce,AC
22,order,food,AC
39,disneyland,legoland,AC
235,bullock,cow,AC
133,mortuary,cold,AC
39,school,starts,AC
112,akamai,shirt,AC
164,animal,wild,AC
133,mile high lemon meringue pie,martha stewart,AC
309,germ,wheat,AC
235,pasta,creepypasta,AC
248,hazel,eyes,AC
235,model t,model a,AC
12,heavy,tank,AC
206,fur,cat,AC
39,baseball,tigers,AC
235,monster,deviation,AC
12,chalk,blackboard,AC
299,relic,priceless,AC
133,ideological stupidity,regular stupidity,AC
12,lavish,opulent,AC
302,irritant,irrigant,AC
235,development,incremental change,AC
254,language,speech,AC
37,maiden,subservience,AC
298,trumpet,louis armstrong,AC
235,promise,troth,AC
248,hyperbolic,exaggeration,AC
312,bottle,wine,AC
12,dog sound,dog whistle,AC
312,cabbage,patch,AC
273,stories,adventure,AC
248,bacillus,food poisoning,AC
262,skipping,jumping,AC
304,macaroni,i love that you used macaroni as an adjective,AC
235,warsaw,war horse,AC
90,dollars,moolah,AC
39,kentucky,birthplace,AC
4,rollercoaster,wheels,AC
12,snap on,craftsman,AC
235,rum,yo ho ho,AC
210,receiving,flask,AC
235,off,binary,AC
112,reverence,carpe diem,AC
315,admin,moderator,AC
95,sauce,spicy,AC
122,apollo,zeus,AC
235,series,episodes,AC
133,orange,jumpsuit,AC
44,crippled,arundhati,AC
12,subcontractors,liability,AC
12,guard,tackle,AC
39,pop,weasle,AC
133,post,operative,AC
262,chemical,bioengineering,AC
235,mayonnaise,potato salad,AC
12,skill,manipulate,AC
235,music,melody,AC
241,rebel,cause,AC
120,pack,wolves,AC
262,smock,art,AC
53,walking in the country,chiggers,AC
235,film,thin,AC
12,skeleton bone man,bones,AC
172,healing,sexual,AC
221,german culture,lederhosen,AC
262,stand,up,AC
125,boisterous,loud,AC
12,after,noon,AC
254,skin,tissue,AC
262,sensation,feeling,AC
235,puppet,manipulated,AC
248,bbn,tla,AC
12,leaf,green,AC
115,bug,flu,AC
235,complicated,brothers,AC
248,number,5,AC
113,lord of the flies,survival,AC
97,insurance,life,AC
240,premonition,prominence,AC
262,that fool murdock,joker,AC
133,surface,tension,AC
87,monkey,nut,AC
8,laugh,joker,AC
248,cattle rustlers,cowboys,AC
8,syntax,language,AC
165,who is no,shawshank,AC
235,sell,represent,AC
302,speaking,silence,AC
235,cavalier,man with a mustache,AC
12,dallas,ewings,AC
12,cahoots,rico act,AC
235,bacon jam,pearl jam,AC
91,ivy,adventure,AC
12,crash,3,AC
133,communication,breakdown,AC
262,otho fenlock,someone,AC
312,lifestyle,choice,AC
12,gal,female,AC
254,shirt,collar,AC
235,deepest,sorrow,AC
12,house,arrest,AC
248,wobbly,noddy,AC
22,power,plant,AC
312,written,heiroglyphs,AC
115,brent,bent,AC
133,ritual,morning,AC
39,white dove,pigeon,AC
122,funksoul,brother,AC
235,portal,wormhole,AC
12,bee,keeper,AC
254,magical,imagination,AC
235,price,vincent price,AC
235,hole,dig,AC
22,nuclear,atomic,AC
302,flexibility,gymnastics,AC
155,palm tree,coconut,AC
133,aspie,ness,AC
172,tree,bark,AC
235,death,emily dickinson,AC
12,clothing,jacket,AC
298,cactus,thorny,AC
133,trouble,big,AC
304,county,hippopotamus,AC
248,petrol,oil,AC
110,less,more,AC
37,lactose,fructose,AC
302,semi-automatic,magazine,AC
312,geoglyphs,glyphicons,AC
12,marrow,vegetable,AC
315,crack,cocaine,AC
133,corpsman,navy,AC
196,worldwide,news,AC
12,giggle,snicker,AC
12,frosting,endorphins,AC
12,ego,argo,AC
235,mayhem,melee,AC
236,irish,green,AC
22,bananas,peach,AC
312,general,motors,AC
12,now,voyager,AC
39,nothing,say it again,AC
309,beach,boys,AC
126,rain,dance,AC
164,flush,embarrassed,AC
12,camera,lens,AC
115,container,box,AC
235,cap,capstone,AC
12,band,frequency,AC
309,heaven,home,AC
133,adobe,reader,AC
12,animals,friends,AC
188,green stuff,veggies,AC
142,water lilies,sunflowers,AC
235,integers,whole numbers,AC
133,blood,red,AC
262,yogurt,soy,AC
200,dentist,evil,AC
235,pain,black,AC
242,story about events that might happen,unfortunate events,AC
235,dialectic,immanuel kant,AC
161,tar,pitch,AC
182,pilots,grits,AC
235,person,non-specific example of humanity,AC
12,gravitational,pull,AC
115,microsoft,microfibers,AC
262,insect parts per thousand,screws,AC
12,the old country,ireland,AC
39,combustion load,bullet,AC
12,minds,hearts,AC
74,flour,power,AC
235,socks,puppet,AC
133,guest,david,AC
12,futbol,niners,AC
12,goblet,fire,AC
39,shark,bait,AC
302,fly,swat,AC
235,stargate sg1,watergate,AC
235,hooves,feet,AC
248,mindstorms,thunderstorms,AC
271,review,tattoo,AC
177,legs,pants,AC
12,flotilla,armada,AC
235,hot chocolate,theobromine,AC
12,spin cycle,lint,AC
12,technician,lab coat,AC
12,ford transit,mexico,AC
22,hoodie,zip,AC
235,humour,vitreous,AC
133,beta,test,AC
302,for,versus,AC
248,butane,torch,AC
39,kung fu,fighting,AC
118,fish,chips,AC
235,giants,baseball team,AC
12,computers,colossus,AC
241,bones,angel,AC
39,flash,ming the merciless,AC
76,matrix,zion,AC
248,host,heavenly,AC
77,reptile,minecraft,AC
312,minerals,iridium,AC
235,hole,dig,AC
12,diving,drowning,AC
302,cliques,snobs,AC
118,logic,vulcan,AC
12,board,directors,AC
235,swings,teeter totters,AC
302,doctrine,monroe,AC
39,dodgers,giants,AC
39,stingray,shark,AC
39,lasso,rodeo,AC
309,science,fiction,AC
241,sheldon cooper,chicken coop,AC
39,cape,cod,AC
272,jacket,leather,AC
235,ink,wet,AC
12,foot power,callouses,AC
39,cheese,swiss,AC
200,texas,border crossing,AC
248,ours,visiting,AC
254,missile,bullet,AC
218,root,zero,AC
103,maggot,insect,AC
39,the song,tiny bubbles,AC
12,reticulated python,colt,AC
235,photograph,black and white,AC
317,ant,adam,AC
235,abba,abba means father,AC
262,contingencies,government,AC
133,london,burning,AC
299,ampersand,pattern,AC
235,plank,board,AC
304,turbines,quinticental,AC
133,state,of affairs,AC
309,error,boo boo,AC
39,peace,pie,AC
118,immigrant,exodus,AC
12,ursine,hibernate,AC
235,racing,fast,AC
39,bill,check,AC
262,bebop,bop,AC
248,stress,conversation,AC
312,tongue,papilla,AC
242,remains,stays,AC
12,fraternity,committee of public safety,AC
118,interesting people,doolally,AC
122,tom,ato,AC
179,chicken nuggets,bird flu,AC
8,management,boss,AC
312,bbq,ribs,AC
12,straps,helmet,AC
104,tetrad,quadrumvirate,AC
53,ninja,donatello,AC
262,ancient relic,history,AC
12,knowledge,good,AC
235,games,fun,AC
39,friend,best,AC
302,sea,sick,AC
12,spirit,guide,AC
262,raising up,up hill,AC
178,rat,neck,AC
39,choir,sonorous,AC
241,mp3,crappy,AC
12,that thing,thing,AC
276,event,magical,AC
200,tree hugger,tie-dye,AC
12,stick,gum,AC
12,seven,eleven,AC
118,foreign movie,movie star,AC
133,game,phesant,AC
42,elsa,walt disney,AC
12,pas de deux,potomac,AC
235,call me,gigolo,AC
248,getter,go,AC
112,expense,price,AC
235,minimists,abstract,AC
262,paperwork,lawyer,AC
248,regulation,control,AC
200,reggae,skindred,AC
22,orthodox,christianity,AC
76,oil,coal,AC
43,inefficient,lazy,AC
158,visable,clear,AC
272,boss,office,AC
262,telepathy,thoughts,AC
12,ghosts,grandma,AC
312,ferdinand,tank,AC
12,reddener,scundered,AC
12,civil war,war between the states,AC
241,hertz,tuning,AC
196,lucy,hanson,AC
12,moon,roof,AC
183,highway,motorway,AC
12,sturm und drang,tension,AC
262,failure,grade,AC
39,condensation,evaporation,AC
254,collapse,ruin,AC
178,branch,berries,AC
12,willie wonka,willie mays,AC
309,hospital,gown,AC
112,oz,liam hemsworth,AC
104,constellations,orion,AC
309,edge,creep,AC
12,military,olive drab,AC
312,gloom,pokemon,AC
12,prisoner,no,AC
309,fungus,mycology,AC
122,subjectivity,topicality,AC
312,tobacco,chewing,AC
164,cheers,all i can think of is cliff the mailman from the show 'cheers,AC
248,star,gazing,AC
118,frozen,throne,AC
289,serf,surf,AC
12,cat woman,cat burglar,AC
254,coefficient,physics,AC
235,gail,35 mph wind,AC
208,records,hiss,AC
262,minky,mink,AC
113,get a ticket for going too fast,trouble,AC
133,management,style,AC
221,ongoing,perpetual,AC
164,devil,detail,AC
12,republican,tweedle-dee,AC
241,lennon,lenin,AC
161,ice cream,chilldlike,AC
235,giraffes,necks,AC
39,berries,straw,AC
312,pondering,cogitate,AC
12,fused,welded,AC
39,fred,clifford,AC
235,oregon,slugs,AC
235,fan,enthusiastic interest,AC
262,parrot,bird,AC
235,umpire,empire,AC
12,apple,profit,AC
302,sellout,crowd,AC
97,fresh,prince,AC
312,effect,change,AC
111,friday night seder,passover,AC
235,light,light bulb,AC
293,exponents,theory,AC
12,secure footing,mountaineering,AC
221,christian,church,AC
262,weirdos who are weird in a non-fun way,aliens,AC
262,prisoner,jail,AC
12,alicia,florrick,AC
12,dough,boy,AC
39,root,ginger,AC
118,piano,ebony & ivory,AC
39,watermelon,cantaloupe,AC
312,kinship,brotherhood,AC
12,simple,elegant,AC
12,puss in boots,top cat,AC
12,bikini,atoll,AC
12,need,excitement,AC
122,breed,common,AC
12,35 mph wind,gusts,AC
235,pipe,plumbing,AC
133,tv,radio,AC
235,fred flintstone,wilma flintstone,AC
12,organs,pipes,AC
39,man,danger,AC
111,tartan,kilt,AC
12,hollywood,studio,AC
22,shards,shattered,AC
200,baseball team,rounders,AC
118,titans,clash,AC
12,mersey,ferry,AC
302,exclamation,point,AC
12,soft kitty,salon kitty,AC
235,chain of fools,an old fairy tale,AC
12,gears,bearings,AC
262,drama,my life,AC
118,words,wisdom,AC
118,inelastic demand,coriolis force,AC
39,beat,street,AC
235,self awareness,study,AC
235,el dorado high,specific location,AC
248,b goode,honey,AC
262,bowel,urine,AC
302,bladder,urine,AC
12,wholesale,resale,AC
248,mask,phantom,AC
262,cavalier,cavalier king charles spaniel,AC
248,woodstock,music,AC
241,pagan,earth,AC
64,nantucket,bucket,AC
306,hokey pokey,game,AC
248,bridge,poker,AC
235,eminem,white guy,AC
254,antimatter,complex,AC
12,shape,shifter,AC
110,study,office,AC
230,awaiting,anticipating,AC
262,tramp,lady,AC
12,anorexia,bulimia,AC
273,robe,shower,AC
235,double dutch,jump-rope,AC
302,mystery,prize,AC
12,meat,locker,AC
39,hunger,pizza,AC
241,happy,lucky,AC
12,first cause,lost cause,AC
200,walking,stick,AC
235,plastic eyebrows,wax lips,AC
133,colt,gun,AC
258,mashed potatoes,gravy,AC
312,burning,bush,AC
39,bridezilla,monster island,AC
262,edifice,beliefs,AC
148,hand,horses,AC
126,flotation,flotilla,AC
273,lunch lady,food fight,AC
235,zero,one,AC
235,cider,apple juice,AC
110,windy,alien,AC
12,physics,fission,AC
200,yellow,submarine,AC
262,terran,earth,AC
293,carafe,wine,AC
254,contract,killer,AC
254,leader,team,AC
44,swear,truth,AC
12,fancy,feast,AC
12,tricycle,penny-farthing,AC
12,that leaves me out,revolution,AC
133,anxiety,medication,AC
126,over,easy,AC
239,ogre,onions,AC
111,neutrality,uncommitted,AC
12,dirty,dozen,AC
12,nestle,swiss,AC
206,mgb,car,AC
235,japan,blue willow,AC
42,climb,everest,AC
235,dobby,betty & bobby blobby in the lobby,AC
235,plants,growing,AC
191,wing,kestrel,AC
172,introspective,detective,AC
12,out,house,AC
262,beast,monster,AC
39,word,game,AC
12,money,launder,AC
12,p51 mustang,cadillac of the skies,AC
172,jaws,moonraker,AC
12,the blacklist,the cabal,AC
235,wibbly wobbly,plastic toy,AC
12,pan,flute,AC
12,hominy,white,AC
12,chill,frost,AC
133,haw haw,james,AC
262,money received,paypal,AC
254,hallucination,psychosis,AC
235,architecture,drawing 3-d plans,AC
39,subscribers,subcontractors,AC
12,currency,devaluation,AC
39,end,times,AC
302,wolf,timber,AC
235,vintage,is now so out of date that it is back in style,AC
164,alpha,omega,AC
39,insurance,money,AC
248,wine,whine,AC
12,george,jungle,AC
12,chewable,antacids,AC
254,las vegas,nevada,AC
248,sixteen,sweet,AC
235,peeping tom,cartoon cat on a fence with a telescope,AC
262,sporran,kilt,AC
39,logical,kirk,AC
39,ballast,gondola,AC
133,cousin itt,afghan hound,AC
200,landing,undercarriage,AC
273,grandpa,hug,AC
133,horseshoe,luck,AC
39,myth,buster,AC
39,fish,nemo,AC
200,ceramic blade,pottery,AC
312,tolstoy,russia,AC
262,phlebotomists,blood,AC
64,poetry,parchment,AC
248,planet,apes,AC
235,time,all the heavens,AC
163,heat,glow,AC
248,money,cash,AC
262,cybermen,computer,AC
42,tarzan,jane,AC
172,out,about,AC
248,unsuccessful,shopping,AC
241,saul,call,AC
235,medicine,taste bad,AC
235,incest,my cousin and my sister,AC
115,weft,loom,AC
42,liable,threat,AC
39,conversation,dead end,AC
312,evade,escape,AC
235,green,green grow the rushes,AC
12,doing it wrong,getting it right,AC
165,confusion,chaos,AC
43,ocd,compulsion,AC
39,plugs,spark,AC
312,first,adam,AC
39,obi wan,luke,AC
39,statistics,mean,AC
111,distance,length,AC
235,phoenix,arizona,AC
262,frequency,often,AC
39,sprat,tuna,AC
133,crab,bridge,AC
39,luscious,voluptuous,AC
200,flounder,walking on custard,AC
118,journey,time,AC
235,family movie,disney,AC
235,angry,negative passion,AC
39,stock,market,AC
39,moloch,kids,AC
248,tail,spin,AC
39,zone,end,AC
262,being,human,AC
42,fun,hiking,AC
122,forgotten,happened,AC
39,bio,auto,AC
39,ball,four,AC
80,monday,friday,AC
276,total,recall,AC
217,haunting,details,AC
257,dinner,burned,AC
262,assembly line,factory,AC
43,the fighting prince of donegal,susquehanna river,AC
12,doom,first-person shooter,AC
39,sewer system,underworld,AC
172,tram line,desire,AC
22,good,better,AC
39,junkie,pizza,AC
312,triangular,pyramid,AC
262,empty sombrero,mexico,AC
12,relatives,stress,AC
12,word,excel,AC
309,humor,absurd,AC
133,anthony weiner,hot dog,AC
235,cruciatus curse,cruciferous veggies,AC
235,special,unique,AC
12,white,ivory,AC
312,queen,cleomenes i,AC
161,baby,honey,AC
115,my aunt,ant,AC
39,communism,mccarthyism,AC
12,cast,plaster,AC
12,tool,box,AC
235,sororities,social groups that are gender specific,AC
12,animal,wolf,AC
248,else,or,AC
235,smoke,hickory,AC
161,jar,jam,AC
235,broke his crown,jill came tumbling after,AC
262,divorce,separation,AC
12,readers,subscribers,AC
12,craving,chocolate,AC
12,banana,republic,AC
248,guts,brave,AC
262,go fast,speed,AC
133,ward bond,grant ward,AC
312,magnet,field,AC
309,fortran,language,AC
39,dip,swim,AC
172,victor,loser,AC
8,starvation,belly,AC
39,yum,tum,AC
200,islands,in the stream,AC
12,transparent,visable,AC
262,visual image,photograph,AC
118,expedite,exterminate,AC
12,balance,power,AC
235,sleigh,winter,AC
262,small shovel,dig,AC
12,bank,distrust,AC
122,older,wiser,AC
12,aroma,candy,AC
241,orchestra,politics,AC
97,cheese,oysters,AC
118,bismark,u-boat,AC
312,space,continuum,AC
302,you,rat,AC
133,tarzan,table cloth,AC
235,michael myers,character in a horror movie,AC
262,hardware,screws,AC
212,abnormal,perfect,AC
12,marlon,kurtz,AC
12,puppet,strings,AC
12,dressing,razzleberry,AC
13,bake,cake,AC
262,posh nosh,poshmark,AC
39,maultier,transport,AC
133,crawl,creepy,AC
118,blossom,bloom,AC
133,june carter,get,AC
12,walking,dogs,AC
159,foam,mattress,AC
163,bound,leap,AC
254,psychic,paranormal,AC
12,tension,caffeine,AC
235,wool,fleece,AC
235,animation,anime,AC
262,scrabble,points,AC
12,expensive,frustration,AC
235,bank,the land beside the river,AC
235,monster,freak of nature,AC
262,garden,salad,AC
302,gargoyles,troglodyte,AC
39,earworm,rick roll,AC
39,straps,buckles,AC
241,farm,manure,AC
12,bulawayo,harare,AC
133,hollywood,dollywood,AC
221,mob,mongrel,AC
85,peace,peace,AC
202,milky way,snickers,AC
235,baking,flour,AC
42,manipulation,easily,AC
118,diversion,traffic,AC
39,flop,flip,AC
309,haiku,japanese,AC
312,rover,traveller,AC
235,peoples' car,jawohl,AC
262,crust,graham cracker,AC
309,humorous,farce,AC
235,gender roles,ironing board,AC
302,cereal,post,AC
312,unknown,occult,AC
110,sympathy,sympathy,AC
161,cubicle,square,AC
85,baseball,game,AC
262,zone,worry-free,AC
122,solder,tin,AC
235,space,comfort,AC
12,glider,gigant,AC
241,tootsie roll pop,licks,AC
12,guy,fencing,AC
103,string,cat,AC
111,bull,fight,AC
133,stream,consciousness,AC
133,colt,monty python,AC
309,warp,speed,AC
248,packets,presents,AC
172,mary,max,AC
262,goodies,wonderful,AC
44,gym,bleachers,AC
254,bible,daily bread,AC
118,drag,racing,AC
115,parchment,sheepskin,AC
248,the dog,footrot flats,AC
115,dictatorship,dictate,AC
172,wheatgrass,tea,AC
39,niners,packers,AC
39,noise,party,AC
113,being,existing,AC
248,chip,fish,AC
133,torch song,torchwood,AC
12,stunned,tased,AC
133,rob,steal,AC
133,pack of people,pack of dogs,AC
254,pavement,curb,AC
12,masala,spice,AC
309,ring,worm,AC
118,sister's coven,witchcraft,AC
248,prang,dent,AC
262,manufacturing,engineer,AC
39,video game,rpg,AC
312,bruce,nemo,AC
179,cleaver,meat,AC
12,bet,sports book,AC
235,shrimp salad,tuna salad,AC
133,tarzan,jane,AC
262,lil' yacht,ivanka trump,AC
309,omission,excision,AC
262,pots and pans,oven,AC
298,squishy,fu-k you whares,AC
262,firefly,bug,AC
235,bird,mockingbird,AC
252,bullseye,treasure,AC
164,roulette,russian,AC
258,valentine's day,cocktail slippers,AC
12,typical,unremarkable,AC
12,cumulonimbus,unstable,AC
42,thin,line,AC
200,illegal trade,smugglers,AC
137,opera,costume,AC
312,winding,path,AC
235,autism,self-directed thought,AC
262,cereal,yummy,AC
235,septic tank,rural,AC
122,shoyu,bafflement,AC
12,thief,car,AC
133,ants,pants,AC
262,trench,hole,AC
133,mark twain,never the twain shall meet,AC
161,barrier,boundary,AC
262,hiv,aids,AC
235,superman,clark kent,AC
133,extremely,cold,AC
133,fodder,horse,AC
133,savings,account,AC
254,bile,gall,AC
262,ddt,insectaside,AC
235,string,wind into a ball,AC
235,alive,living,AC
163,unappreciated,neglected,AC
12,snore,apnea,AC
262,broken bone,cast,AC
302,manipulated,flirted,AC
235,in-laws,by laws,AC
302,feature,presentation,AC
164,hides,hunting,AC
39,exercise,nap,AC
315,mesopotamia,carpathia,AC
312,brilliant,genius,AC
12,phrase,words,AC
12,zig zag papers,roll,AC
161,anime profile pic,anonymous,AC
12,real estate,screen space,AC
172,godzilla,godspeed,AC
254,rodeo,show,AC
248,enjoyment,fun,AC
255,antique,white,AC
133,the cullens,bella,AC
235,flying mortar and pestle,spaghetti monster,AC
164,verse,poetry,AC
12,planner,notebook,AC
312,sokath,zinda,AC
75,cooks,reboot,AC
39,hunger,dinner,AC
27,shoes,stilettos,AC
221,a parable,misquote,AC
133,zar und zimmermann,zimmer frame,AC
312,tranquilitas,ordinis,AC
133,drummer,boy,AC
309,peach,jolly,AC
12,rifle,stock,AC
312,phantom,jet,AC
248,difficult,easy,AC
262,rock hall of fame,rock and roll,AC
164,nickname,banana,AC
254,consomm,french,AC
39,standard,oil,AC
282,coals,coca cola,AC
39,complete,hole,AC
12,goose,gander,AC
133,people and ducks and red wing black birds,farm,AC
309,lobes,lungs,AC
312,precognition,extrasensory,AC
257,dinosaur,fossil,AC
39,zappa,dweezle,AC
12,moderate to severe intellectual disability,conservative,AC
76,werewolves,wolfsbane,AC
235,dash,punctuation mark,AC
133,vegetables,minerals,AC
235,western,cowboys,AC
39,in country,napalm,AC
262,the penguins,emperor penguins,AC
172,rat,and a bat,AC
12,nutmeg,spice,AC
248,estranged,never the twain,AC
188,subsidy,investment,AC
39,nose,cone,AC
12,scraggly & absorbent,sponges,AC
12,bee,falsetto,AC
248,hand,drum,AC
118,hammock,sleep,AC
12,crystals,healing,AC
103,devaluation,quality,AC
39,popcorn,corndogs,AC
125,lhasa apso,havanese,AC
235,mars,john carter of mars,AC
210,butter,cheese,AC
254,strategy,logic,AC
78,hiss,sound,AC
12,world,map,AC
309,demand,supply,AC
12,peacemaker,colt,AC
248,king,queen,AC
262,bollywood,india,AC
241,otello,tuberculosis,AC
221,party,noise,AC
133,bran,flakes,AC
262,teacher,math,AC
235,drugs,a substance that has a physiological effect,AC
262,heat,stroke,AC
25,politics,con,AC
200,yummy,chocolate,AC
312,tv,presenter,AC
280,chain,wallet,AC
122,malapropism,bushisms,AC
135,grammar,writer,AC
235,over,roll over,AC
235,dick dastardly,snidely whiplash,AC
120,sneeze,allergies,AC
133,acid,citric,AC
254,bioluminescence,illuminati,AC
312,profit,loss,AC
235,business casual,tee shirt,AC
133,in,side,AC
312,bridge,london,AC
315,johnnie walker,johnny cash,AC
12,moose,jaw,AC
312,chassis,cage,AC
12,wallace beery,jackie cooper,AC
309,automobile,ride,AC
248,eunuchs,attendant,AC
8,hajimemashite adamu desu,greetings,AC
12,richard hell and the voidoids,sam the sham and the pharoahs,AC
118,bush,fear,AC
133,barrel,laughs,AC
12,melrose,place,AC
254,luminescence,chemiluminescent,AC
210,perpetual,no net force,AC
39,wild,west,AC
108,tile,slate,AC
12,packer,niner,AC
133,ring,engagement,AC
39,wolves,coywolf,AC
12,quality,assurance,AC
